| RaterId | Image | Department                | NAttractiveness | gender | age    |
|     226 |     1 | Art                       |       0.4736842 |  0.130 | 37.000 |
|     226 |     2 | Athletics                 |       0.7894737 |  0.340 | 36.000 |
|     226 |     3 | Chancellor's Office       |       1.0000000 |  0.400 | 30.000 |
|     226 |     4 | Computer Science          |       0.0526316 |  0.230 | 39.000 |
|     226 |     5 | Economics                 |      -0.3684211 | -0.340 | 44.000 |
|     226 |     6 | Finance                   |       0.4736842 |  0.360 | 41.000 |
|     226 |     7 | History                   |      -0.0526316 | -0.370 | 48.000 |
|     226 |     8 | Human Resources           |      -0.1578947 | -0.370 | 49.000 |
|     226 |     9 | Language & Literature     |       0.1578947 | -0.180 | 56.000 |
|     226 |    10 | Mathematics               |       0.6842105 | -0.580 | 44.000 |
|     226 |    11 | New Media                 |       0.1578947 |  0.430 | 32.000 |
|     226 |    12 | Physics                   |       0.0526316 | -0.600 | 63.000 |
|     226 |    13 | Provost Office            |      -0.1578947 | -0.570 | 52.000 |
|     226 |    14 | Registrar                 |      -0.8947368 |  0.410 | 63.000 |
|     226 |    15 | Sociology                 |      -1.0000000 |  0.490 | 60.000 |
|     231 |     1 | Art                       |      -1.0000000 | -1.000 | 32.000 |
|     231 |     2 | Athletics                 |       0.6363636 | -0.970 | 36.000 |
|     231 |     3 | Chancellor's Office       |      -0.0909091 |  0.620 | 40.000 |
|     231 |     4 | Computer Science          |       0.0909091 | -1.000 | 46.000 |
|     231 |     5 | Economics                 |      -1.0000000 | -0.980 | 44.000 |
|     231 |     6 | Finance                   |       1.0000000 |  1.000 | 39.000 |
|     231 |     7 | History                   |      -1.0000000 | -0.950 | 49.000 |
|     231 |     8 | Human Resources           |      -1.0000000 |  0.590 | 31.000 |
|     231 |     9 | Language & Literature     |       0.4545455 | -0.990 | 35.000 |
|     231 |    10 | Mathematics               |      -1.0000000 | -1.000 | 48.000 |
|     231 |    11 | New Media                 |      -0.2727273 |  0.290 | 44.000 |
|     231 |    12 | Physics                   |      -1.0000000 | -0.940 | 50.000 |
|     231 |    13 | Provost Office            |      -1.0000000 | -0.320 | 32.000 |
|     231 |    14 | Registrar                 |      -1.0000000 | -1.000 | 44.000 |
|     231 |    15 | Sociology                 |      -1.0000000 | -0.940 | 35.000 |
|     233 |     1 | Art                       |      -0.5789474 | -0.730 | 27.000 |
|     233 |     2 | Athletics                 |       1.0000000 | -0.850 | 25.000 |
|     233 |     3 | Chancellor's Office       |       0.7894737 |  0.320 | 21.000 |
|     233 |     4 | Computer Science          |      -1.0000000 | -0.620 | 41.000 |
|     233 |     5 | Economics                 |       0.4736842 | -0.800 | 38.000 |
|     233 |     6 | Finance                   |      -0.2631579 |  0.360 | 33.000 |
|     233 |     7 | History                   |      -0.8947368 | -0.640 | 43.000 |
|     233 |     8 | Human Resources           |      -0.1578947 |  0.580 | 43.000 |
|     233 |     9 | Language & Literature     |       0.6842105 | -0.180 | 38.000 |
|     233 |    10 | Mathematics               |      -0.6842105 | -0.600 | 40.000 |
|     233 |    11 | New Media                 |      -0.7894737 |  0.560 | 29.000 |
|     233 |    12 | Physics                   |      -0.8947368 | -0.410 | 44.000 |
|     233 |    13 | Provost Office            |      -0.4736842 | -0.120 | 36.000 |
|     233 |    14 | Registrar                 |      -0.4736842 | -0.130 | 44.000 |
|     233 |    15 | Sociology                 |      -0.7894737 | -0.240 | 37.000 |
|      21 |     1 | Art                       |       0.1818182 | -0.460 | 33.000 |
|      21 |     2 | Athletics                 |       0.6363636 |  0.820 | 33.000 |
|      21 |     3 | Chancellor's Office       |       1.0000000 |  0.870 | 34.000 |
|      21 |     4 | Computer Science          |       0.1818182 | -1.000 | 36.000 |
|      21 |     5 | Economics                 |      -1.0000000 | -1.000 | 36.000 |
|      21 |     6 | Finance                   |       0.6363636 |  0.530 | 31.000 |
|      21 |     7 | History                   |       0.1818182 | -0.490 | 37.000 |
|      21 |     8 | Human Resources           |       0.1818182 |  0.490 | 43.000 |
|      21 |     9 | Language & Literature     |      -0.7272727 | -1.000 | 32.000 |
|      21 |    10 | Mathematics               |       0.2727273 | -0.980 | 29.000 |
|      21 |    11 | New Media                 |       0.1818182 |  0.250 | 33.000 |
|      21 |    12 | Physics                   |      -0.3636364 | -0.970 | 34.000 |
|      21 |    13 | Provost Office            |       0.1818182 | -0.330 | 31.000 |
|      21 |    14 | Registrar                 |       0.1818182 | -0.870 | 44.000 |
|      21 |    15 | Sociology                 |       0.1818182 | -0.010 | 32.000 |
|     144 |     1 | Art                       |       0.7333333 | -0.980 | 34.000 |
|     144 |     2 | Athletics                 |       0.7333333 | -0.350 | 40.000 |
|     144 |     3 | Chancellor's Office       |       0.7333333 |  0.550 | 25.000 |
|     144 |     4 | Computer Science          |       0.0666667 | -0.720 | 47.000 |
|     144 |     5 | Economics                 |      -0.0666667 | -0.690 | 55.000 |
|     144 |     6 | Finance                   |      -0.4666667 |  0.410 | 50.000 |
|     144 |     7 | History                   |       0.0666667 | -0.460 | 54.000 |
|     144 |     8 | Human Resources           |      -0.8666667 |  0.760 | 45.000 |
|     144 |     9 | Language & Literature     |       1.0000000 | -0.820 | 36.000 |
|     144 |    10 | Mathematics               |       0.4666667 | -0.660 | 42.000 |
|     144 |    11 | New Media                 |      -1.0000000 |  0.170 | 43.000 |
|     144 |    12 | Physics                   |       0.0666667 | -0.530 | 46.000 |
|     144 |    13 | Provost Office            |      -0.8666667 | -0.530 | 57.000 |
|     144 |    14 | Registrar                 |      -0.8666667 | -0.110 | 55.000 |
|     144 |    15 | Sociology                 |      -0.2000000 |  0.000 | 43.000 |
|     153 |     1 | Art                       |      -0.1764706 | -0.320 | 31.000 |
|     153 |     2 | Athletics                 |       0.6470588 | -0.240 | 42.000 |
|     153 |     3 | Chancellor's Office       |       0.7647059 |  0.200 | 35.000 |
|     153 |     4 | Computer Science          |       0.7647059 | -0.460 | 40.000 |
|     153 |     5 | Economics                 |       0.6470588 | -0.670 | 45.000 |
|     153 |     6 | Finance                   |       1.0000000 |  0.680 | 38.000 |
|     153 |     7 | History                   |       0.5294118 | -0.320 | 42.000 |
|     153 |     8 | Human Resources           |       0.2941176 |  0.540 | 44.000 |
|     153 |     9 | Language & Literature     |       0.5294118 | -0.580 | 38.000 |
|     153 |    10 | Mathematics               |       0.2941176 | -0.490 | 39.000 |
|     153 |    11 | New Media                 |       0.0588235 |  0.500 | 33.000 |
|     153 |    12 | Physics                   |       0.2941176 | -0.470 | 39.000 |
|     153 |    13 | Provost Office            |      -0.8823529 |  0.000 | 37.000 |
|     153 |    14 | Registrar                 |      -1.0000000 | -0.350 | 40.000 |
|     153 |    15 | Sociology                 |       0.0588235 | -0.160 | 37.000 |
|     210 |     1 | Art                       |       0.0000000 | -1.000 | 34.000 |
|     210 |     2 | Athletics                 |       0.0000000 | -1.000 | 34.000 |
|     210 |     3 | Chancellor's Office       |       0.0000000 |  0.590 | 35.000 |
|     210 |     4 | Computer Science          |       0.0000000 | -0.960 | 34.000 |
|     210 |     5 | Economics                 |       0.0000000 | -0.870 | 39.000 |
|     210 |     6 | Finance                   |       0.0000000 |  0.820 | 36.000 |
|     210 |     7 | History                   |       0.0000000 | -0.780 | 36.000 |
|     210 |     8 | Human Resources           |       0.0000000 |  0.900 | 37.000 |
|     210 |     9 | Language & Literature     |       0.0000000 | -0.620 | 35.000 |
|     210 |    10 | Mathematics               |       0.0000000 | -0.960 | 41.000 |
|     210 |    11 | New Media                 |       0.0000000 |  0.860 | 38.000 |
|     210 |    12 | Physics                   |       0.0000000 | -0.960 | 37.000 |
|     210 |    13 | Provost Office            |       0.0000000 | -0.230 | 38.000 |
|     210 |    14 | Registrar                 |       0.0000000 | -0.140 | 38.000 |
|     210 |    15 | Sociology                 |       0.0000000 | -0.580 | 35.000 |
|     239 |     1 | Art                       |      -0.2000000 | -1.000 | 26.000 |
|     239 |     2 | Athletics                 |      -1.0000000 | -0.910 | 27.000 |
|     239 |     3 | Chancellor's Office       |       0.0000000 | -0.280 | 52.000 |
|     239 |     4 | Computer Science          |       1.0000000 | -1.000 | 37.000 |
|     239 |     5 | Economics                 |       1.0000000 | -1.000 | 34.000 |
|     239 |     6 | Finance                   |       0.4000000 |  0.010 | 31.000 |
|     239 |     7 | History                   |       1.0000000 | -1.000 | 35.000 |
|     239 |     8 | Human Resources           |       1.0000000 |  0.520 | 42.000 |
|     239 |     9 | Language & Literature     |       1.0000000 | -1.000 | 28.000 |
|     239 |    10 | Mathematics               |       0.4000000 | -1.000 | 26.000 |
|     239 |    11 | New Media                 |       0.4000000 |  0.030 | 33.000 |
|     239 |    12 | Physics                   |       0.2000000 | -1.000 | 31.000 |
|     239 |    13 | Provost Office            |      -0.6000000 | -1.000 | 29.000 |
|     239 |    14 | Registrar                 |       1.0000000 | -1.000 | 32.000 |
|     239 |    15 | Sociology                 |       1.0000000 | -1.000 | 26.000 |
|      51 |     1 | Art                       |      -0.5714286 | -0.430 | 26.000 |
|      51 |     2 | Athletics                 |       0.0000000 | -0.110 | 24.000 |
|      51 |     3 | Chancellor's Office       |       0.2857143 |  0.350 | 23.000 |
|      51 |     4 | Computer Science          |       0.7142857 | -0.580 | 37.000 |
|      51 |     5 | Economics                 |      -0.4285714 | -0.790 | 49.000 |
|      51 |     6 | Finance                   |      -0.1428571 |  0.730 | 52.000 |
|      51 |     7 | History                   |      -0.4285714 | -0.100 | 39.000 |
|      51 |     8 | Human Resources           |      -1.0000000 |  0.700 | 58.000 |
|      51 |     9 | Language & Literature     |       1.0000000 | -0.480 | 33.000 |
|      51 |    10 | Mathematics               |       0.4285714 | -0.560 | 39.000 |
|      51 |    11 | New Media                 |       0.2857143 |  0.510 | 36.000 |
|      51 |    12 | Physics                   |       0.2857143 | -0.510 | 35.000 |
|      51 |    13 | Provost Office            |      -0.7142857 |  0.000 | 35.000 |
|      51 |    14 | Registrar                 |       0.2857143 |  0.000 | 38.000 |
|      51 |    15 | Sociology                 |       0.5714286 | -0.380 | 33.000 |
|      70 |     1 | Art                       |       1.0000000 | -1.000 | 36.000 |
|      70 |     2 | Athletics                 |       0.0000000 |  0.000 | 15.000 |
|      70 |     3 | Chancellor's Office       |      -1.0000000 | -1.000 | 41.000 |
|      70 |     4 | Computer Science          |       1.0000000 | -1.000 | 49.000 |
|      70 |     5 | Economics                 |       1.0000000 | -1.000 | 39.000 |
|      70 |     6 | Finance                   |       1.0000000 | -1.000 | 32.000 |
|      70 |     7 | History                   |       0.0000000 | -1.000 | 32.000 |
|      70 |     8 | Human Resources           |       1.0000000 | -1.000 | 49.000 |
|      70 |     9 | Language & Literature     |       0.0000000 | -1.000 | 49.000 |
|      70 |    10 | Mathematics               |       0.0000000 | -1.000 | 51.000 |
|      70 |    11 | New Media                 |      -1.0000000 | -1.000 | 40.000 |
|      70 |    12 | Physics                   |       0.0000000 | -1.000 | 44.000 |
|      70 |    13 | Provost Office            |       0.0000000 | -1.000 | 36.000 |
|      70 |    14 | Registrar                 |       0.0000000 | -1.000 | 55.000 |
|      70 |    15 | Sociology                 |       0.0000000 | -1.000 | 48.000 |
|      73 |     1 | Art                       |      -0.8888889 | -0.900 | 46.000 |
|      73 |     2 | Athletics                 |       0.0000000 | -0.670 | 43.000 |
|      73 |     3 | Chancellor's Office       |      -0.1111111 |  0.610 | 52.000 |
|      73 |     4 | Computer Science          |       0.6666667 | -0.960 | 51.000 |
